Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
268,0.8724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,0.9812,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0012,0.0000,0.0571
271,0.4923,0.1831,0.0001,0.0223,0.0002,0.0003,0.0115,0.0000,0.0000,0.0001
272,0.1736,0.8606,0.0000,0.0000,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000
273,0.0619,0.0039,0.0286,0.0037,0.0029,0.0369,0.0033,0.0282,0.0007,0.0582
274,0.0135,0.0084,0.0002,0.0337,0.0010,0.1123,0.0005,0.0001,0.0016,0.0002
275,0.0118,0.0001,0.0000,0.0001,0.0001,0.0000,0.0030,0.1008,0.0000,0.0009
276,0.0208,0.0055,0.0000,0.0231,0.0000,0.0221,0.0000,0.0000,0.0000,0.0000
277,0.0899,0.0001,0.0000,0.0000,0.1003,0.0001,0.0000,0.0000,0.0000,0.0000
278,0.9956,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
279,0.0831,0.0003,0.0000,0.0067,0.0379,0.0027,0.0005,0.0002,0.0000,0.0000
280,0.1649,0.0003,0.0001,0.0000,0.0241,0.0000,0.0013,0.0000,0.0000,0.0000
281,0.0006,0.0031,0.0035,0.0141,0.0009,0.0231,0.0036,0.0001,0.0005,0.0007
282,1.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283,0.9599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284,0.0182,0.0000,0.0000,0.0000,0.0033,0.2926,0.0000,0.0002,0.0000,0.0000
285,0.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0399,0.0000,0.0000
286,0.1698,0.8708,0.0026,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,0.0000
287,0.0028,0.0005,0.0093,0.0003,0.0318,0.0011,0.0084,0.0429,0.0076,0.0614
288,0.0358,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.4083
289,0.0413,0.0000,0.0000,0.0266,0.0001,0.0000,0.0055,0.0002,0.0000,0.0000
290,0.9587,0.5042,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291,0.9999,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
292,0.8732,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
293,0.0000,0.0000,0.0366,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000,0.0004
294,0.8221,0.0002,0.0000,0.0001,0.0018,0.0001,0.0002,0.0000,0.0000,0.0002
295,0.0243,0.0000,0.0000,0.0000,0.0132,0.0002,0.0001,0.0000,0.0000,0.0000
296,0.0024,0.0000,0.0000,0.0318,0.0000,0.0000,0.0000,0.0005,0.0000,0.0041
297,0.8089,0.0175,0.0023,0.0005,0.0016,0.0016,0.0001,0.0002,0.0000,0.0003
298,0.6560,0.1417,0.0052,0.0065,0.0009,0.0035,0.0005,0.0066,0.0024,0.0004
299,0.9338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
301,0.9559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
302,0.7463,0.0005,0.0001,0.0001,0.0001,0.0000,0.0118,0.0000,0.0000,0.0000
303,0.0000,0.0024,0.0030,0.0000,0.0003,0.0070,0.0000,0.0000,0.6352,0.0000
304,0.9892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
305,0.0002,0.0212,0.7548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
306,0.9171,0.0093,0.0000,0.0000,0.0000,0.0000,0.0001,0.0023,0.0000,0.0000
307,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
308,1.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
309,0.3376,0.0640,0.0005,0.0034,0.0046,0.0091,0.0030,0.0332,0.0043,0.0006
310,0.9464,0.0064,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000
311,0.1749,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.4209,0.0000,0.0000
312,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313,0.0638,0.7091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314,0.0571,0.0004,0.0001,0.0001,0.0119,0.0000,0.0417,0.0000,0.0000,0.0000
315,0.0061,0.0123,0.0003,0.0000,0.0000,0.0897,0.0000,0.0000,0.0001,0.0000
316,0.0001,0.0000,0.9865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
317,0.0223,0.8587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
318,0.9706,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
319,0.3641,0.5707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
320,0.9993,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
321,0.8318,0.1701,0.0015,0.0006,0.0029,0.0008,0.0004,0.0042,0.0001,0.0002
322,0.1505,0.1081,0.0067,0.0004,0.0003,0.0004,0.0020,0.0000,0.0003,0.0001
323,0.2526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.0000,0.0000
324,0.9279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
325,0.9973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.4510,0.0000,0.0271
327,0.0209,0.0000,0.0000,0.0000,0.0000,0.9502,0.0000,0.0000,0.0000,0.0000
328,0.6797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000
329,0.3253,0.0100,0.0000,0.0031,0.0707,0.0000,0.0054,0.0002,0.0000,0.0000
330,0.8713,0.0001,0.0000,0.0000,0.1238,0.0000,0.0000,0.0000,0.0000,0.0000
331,0.7747,0.0003,0.0016,0.0002,0.0004,0.0001,0.0001,0.0000,0.0000,0.0001
332,0.5045,0.0001,0.6726,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000
333,0.3695,0.0004,0.0003,0.0000,0.0000,0.0001,0.0008,0.0541,0.0000,0.0025
334,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
335,0.9988,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
336,0.4630,0.0077,0.0043,0.0090,0.0077,0.0027,0.0076,0.3769,0.0012,0.0012
337,0.9824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
338,0.0222,0.0000,0.0001,0.0000,0.0046,0.0132,0.0005,0.2858,0.0001,0.0002
339,0.0000,0.0005,0.9719,0.0000,0.0002,0.0003,0.0000,0.0000,0.0000,0.0000
340,0.0000,0.0000,0.0000,0.9328,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000
341,0.0280,0.0005,0.0001,0.0047,0.0010,0.3695,0.0001,0.0297,0.0001,0.0036
342,0.0021,0.0070,0.0000,0.8139,0.0005,0.0018,0.0007,0.0000,0.0000,0.0000
343,0.9962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344,0.0005,0.0148,0.0615,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000
345,0.9939,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
346,0.0003,0.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
347,0.0273,0.0013,0.1005,0.0001,0.0009,0.2139,0.0002,0.0000,0.0006,0.0000
348,0.0590,0.0032,0.0909,0.0000,0.0075,0.0004,0.0005,0.0004,0.0063,0.0005
349,0.0000,0.0000,0.0000,0.0000,0.1097,0.0000,0.0000,0.0000,0.0000,0.0000
350,0.9623,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
351,0.9970,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
352,0.0014,0.0015,0.2560,0.0009,0.0003,0.1934,0.0007,0.0002,0.0004,0.0000
353,0.0737,0.0122,0.0000,0.0020,0.0000,0.0018,0.0003,0.0000,0.0000,0.0000
354,0.4229,0.0219,0.0000,0.0001,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000
355,0.9965,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
356,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
357,0.8862,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
358,0.8314,0.6683,0.0000,0.0000,0.0000,0.0000,0.0004,0.0001,0.0000,0.0000
359,0.2533,0.0000,0.0001,0.0000,0.0003,0.0001,0.0000,0.0009,0.0000,0.0001
360,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
361,0.5139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0002,0.0000,0.0002
362,0.9153,0.0002,0.0000,0.0000,0.0065,0.0001,0.0000,0.0002,0.0000,0.0000
363,0.9409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
364,0.0003,0.0146,0.8565,0.0000,0.0000,0.0001,0.0000,0.0000,0.0002,0.0000
365,0.0020,0.0103,0.0006,0.1254,0.0140,0.0002,0.0381,0.0002,0.0002,0.0010
366,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
367,0.9526,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
368,0.0176,0.8322,0.0009,0.0006,0.0001,0.0001,0.0018,0.0002,0.0000,0.0000
369,0.0001,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
370,0.0000,0.0000,0.0000,0.0079,0.0000,0.8411,0.0000,0.0000,0.0000,0.0000
371,0.1150,0.0091,0.0550,0.0040,0.0017,0.0646,0.0002,0.0009,0.0008,0.0002
372,0.0451,0.5354,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
373,0.7014,0.0002,0.0003,0.0001,0.0001,0.0001,0.0000,0.0005,0.0000,0.0000
374,0.0520,0.0000,0.0000,0.0001,0.0041,0.0005,0.0011,0.0507,0.0000,0.0021
375,0.9676,0.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
376,0.0062,0.0017,0.0000,0.0040,0.1798,0.0001,0.0003,0.0000,0.0005,0.0016
377,0.0219,0.9514,0.0003,0.0001,0.0001,0.0000,0.0037,0.0000,0.0000,0.0000
378,0.9958,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
379,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
380,0.8486,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
381,0.1206,0.0001,0.0000,0.0000,0.0020,0.0000,0.0000,0.5924,0.0000,0.0000
382,0.9863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
383,0.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
384,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
385,0.6380,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
386,0.0093,0.0001,0.0000,0.0003,0.0000,0.5176,0.0001,0.0000,0.0000,0.0000
387,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
388,0.9978,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
389,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
390,0.0017,0.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
391,0.0081,0.0000,0.0000,0.0008,0.1355,0.0000,0.0374,0.0001,0.0000,0.0000
392,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
393,0.0032,0.0000,0.0003,0.0008,0.0001,0.4385,0.0002,0.0007,0.0005,0.0031
394,0.9394,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
395,0.0002,0.0004,0.0000,0.9870,0.0000,0.0002,0.0000,0.0000,0.0000,0.0001
396,0.0005,0.0004,0.0000,0.0000,0.0002,0.0000,0.8416,0.0000,0.0001,0.0000
397,0.9979,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
398,0.0059,0.0020,0.0011,0.0093,0.0006,0.0380,0.0253,0.0015,0.1079,0.0154
399,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9955,0.0000,0.0000
400,0.2057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2928,0.0000,0.0000
401,0.0002,0.9876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
402,0.9943,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
403,0.0000,0.0000,0.0000,0.9079,0.0000,0.0000,0.0005,0.0000,0.0000,0.0001
404,0.9528,0.2504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
405,0.0008,0.9851,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000
406,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
407,0.2986,0.5034,0.0087,0.0092,0.0189,0.0037,0.0053,0.0075,0.0003,0.0010
408,0.6369,0.0094,0.0006,0.0011,0.0000,0.0000,0.0002,0.0000,0.0000,0.0784
409,0.9978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
410,0.9973,0.0006,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000
411,0.9800,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
412,0.1150,0.0009,0.0000,0.0431,0.0165,0.0001,0.0346,0.0001,0.0000,0.0007
413,0.0001,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000,0.9012,0.0000,0.0000
414,0.8674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
415,0.0096,0.9842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
416,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9886,0.0000
418,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
419,0.0000,0.0000,0.0000,0.0002,0.0000,0.7951,0.0000,0.0000,0.0000,0.0000
420,0.3196,0.2704,0.0052,0.0082,0.0496,0.0017,0.0172,0.0025,0.0025,0.0010
421,0.9944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
422,0.0003,0.0066,0.0069,0.0004,0.0000,0.0004,0.0000,0.0000,0.0005,0.0003
423,0.0730,0.0452,0.0101,0.0007,0.0006,0.0004,0.0394,0.0040,0.0000,0.1159
424,0.0025,0.0099,0.0002,0.0009,0.0000,0.0086,0.0036,0.0000,0.0842,0.0002
425,0.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
426,0.0000,0.0000,0.0000,0.9897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
427,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
428,0.1161,0.0034,0.0000,0.0131,0.0003,0.0047,0.0000,0.0001,0.0000,0.0000
429,0.0251,0.0000,0.7655,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000
430,0.0026,0.0414,0.5955,0.0001,0.0038,0.0004,0.0003,0.0001,0.0001,0.0000
431,0.7319,0.0007,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001
432,0.9067,0.0046,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000
433,0.9717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
434,0.0013,0.0018,0.0001,0.8999,0.0002,0.0113,0.0004,0.0002,0.0000,0.0024
435,0.0820,0.0007,0.0002,0.0003,0.0009,0.0001,0.0422,0.0034,0.0000,0.0072
436,0.8830,0.0901,0.0010,0.0001,0.0001,0.0000,0.0001,0.0001,0.0000,0.0000
437,0.0007,0.0000,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
438,0.0015,0.5383,0.0102,0.0000,0.0000,0.0004,0.0002,0.0000,0.0001,0.0000
439,0.0000,0.0097,0.0047,0.0003,0.0573,0.0001,0.0001,0.0000,0.0210,0.0000
440,0.0347,0.0029,0.0479,0.0020,0.0116,0.0183,0.0020,0.0704,0.0291,0.1611
441,0.7071,0.0205,0.0002,0.0008,0.0001,0.0003,0.0001,0.0000,0.0000,0.0000
442,0.5940,0.0002,0.0000,0.0001,0.0006,0.0035,0.0001,0.0001,0.0000,0.0000
443,0.0000,0.0000,0.0000,0.0000,0.0130,0.0000,0.0001,0.0000,0.0052,0.0003
444,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5019,0.0000,0.0000
445,0.0000,0.0000,0.9581,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000
446,0.0000,0.0000,0.9991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
447,0.9986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
448,0.3540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
449,0.0085,0.1081,0.0434,0.0004,0.0060,0.0001,0.0031,0.0001,0.0025,0.0001
450,0.8300,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
451,0.9630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
452,0.0002,0.9477,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
453,0.8872,0.0002,0.0003,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0001
454,0.7340,0.0050,0.0086,0.0002,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000
455,0.2175,0.0463,0.0001,0.0003,0.0005,0.0001,0.0001,0.0000,0.0000,0.0000
456,0.0113,0.0006,0.0004,0.0002,0.0003,0.0000,0.3373,0.0000,0.0001,0.0001
457,0.0005,0.0001,0.9831,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
458,0.1261,0.0000,0.0000,0.0000,0.0005,0.0036,0.0000,0.0115,0.0000,0.0000
459,0.2294,0.0031,0.0001,0.0012,0.1776,0.0005,0.0045,0.0000,0.0001,0.0007
460,0.4852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
461,0.0355,0.0004,0.0000,0.4907,0.0024,0.0012,0.0000,0.0000,0.0000,0.0000
462,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
463,0.8556,0.0112,0.0003,0.0001,0.0012,0.0000,0.0021,0.0002,0.0000,0.0000
464,0.9998,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
465,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
466,0.8479,0.0012,0.0000,0.0000,0.0011,0.0000,0.0007,0.0207,0.0000,0.0002
467,0.7597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
468,0.2413,0.1864,0.0491,0.0001,0.0001,0.0000,0.0176,0.0000,0.0000,0.0000
469,0.3893,0.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9987,0.0000,0.0000
471,0.4403,0.0017,0.0026,0.0025,0.0095,0.0236,0.0222,0.0112,0.0015,0.0010
472,0.9407,0.0001,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.0001
473,0.8778,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
474,0.8979,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
475,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
476,0.0026,0.0000,0.0000,0.0000,0.0000,0.2955,0.0000,0.0000,0.0000,0.0000
477,0.0003,0.7739,0.0135,0.0008,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
478,0.2226,0.0000,0.0000,0.0001,0.0000,0.1143,0.0000,0.0001,0.0000,0.0000
479,0.0273,0.0076,0.0358,0.0013,0.0003,0.0029,0.0011,0.0091,0.0060,0.5176
480,0.7790,0.0207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
481,0.0024,0.0351,0.6282,0.0003,0.0006,0.0001,0.0000,0.0000,0.0002,0.0001
482,0.0276,0.0001,0.0013,0.0000,0.0027,0.0020,0.0000,0.0018,0.0000,0.0193
483,0.0000,0.0000,0.0001,0.0002,0.0001,0.0019,0.0000,0.0044,0.0002,0.6086
484,0.0261,0.1033,0.0112,0.0227,0.0285,0.1363,0.0083,0.0016,0.0054,0.0005
485,0.0089,0.0000,0.0000,0.1953,0.0318,0.0000,0.0001,0.0000,0.0000,0.0000
486,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
487,0.9513,0.0000,0.0000,0.0000,0.0003,0.0000,0.0007,0.0000,0.0000,0.0000
488,0.9859,0.0010,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
489,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.1060,0.0000,0.0000,0.0000
490,0.0346,0.9264,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000
491,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
492,0.0000,0.0000,0.0000,0.7103,0.0000,0.0003,0.0008,0.0000,0.0000,0.0000
493,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
494,0.0000,0.0001,0.0009,0.0000,0.0000,0.1870,0.0000,0.0000,0.0000,0.0000
495,0.0010,0.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
496,0.9962,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
497,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
498,0.0008,0.0001,0.0000,0.0068,0.1367,0.0041,0.0018,0.0001,0.0000,0.0008
499,0.5587,0.0174,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000
500,0.9893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
501,0.0000,0.0000,0.0000,0.5162,0.0000,0.0004,0.0000,0.0001,0.0000,0.0000
502,0.9275,0.2594,0.0001,0.0003,0.0005,0.0001,0.0209,0.0001,0.0000,0.0006
503,0.7134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0054,0.0000,0.0000
504,0.8967,0.0005,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0002
505,0.0082,0.0000,0.0000,0.0000,0.0621,0.0019,0.0011,0.0000,0.0069,0.0000
506,0.0001,0.5072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
507,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
508,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0184,0.1618,0.0000
509,0.0012,0.9943,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
510,0.8153,0.0106,0.0013,0.0004,0.0000,0.0000,0.0015,0.0000,0.0000,0.0003
511,0.0001,0.0039,0.0000,0.9201,0.0000,0.0001,0.0004,0.0000,0.0000,0.0000
512,0.0018,0.4448,0.0060,0.0012,0.0075,0.0002,0.0103,0.0001,0.0002,0.0000
513,0.9940,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
514,0.0015,0.7947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
515,0.0000,0.0000,0.3198,0.0000,0.0000,0.0000,0.0000,0.0000,0.4724,0.0000
516,0.0002,0.0022,0.0000,0.0103,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000
517,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
518,0.0000,0.0002,0.0000,0.0014,0.0000,0.6562,0.0000,0.0007,0.0003,0.0002
519,0.9985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
520,0.7444,0.0355,0.0000,0.0002,0.0001,0.0000,0.0012,0.0004,0.0000,0.0000
521,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
522,0.8422,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
523,0.6774,0.0024,0.0001,0.0001,0.0007,0.0011,0.0001,0.0234,0.0001,0.0000
524,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
525,0.9580,0.0039,0.0001,0.0001,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000
526,0.5752,0.1166,0.0012,0.0003,0.0002,0.0000,0.0152,0.0007,0.0000,0.0007
527,0.0042,0.0000,0.0000,0.0000,0.7289,0.0000,0.0004,0.0000,0.0000,0.0060
528,0.4801,0.0048,0.0000,0.0013,0.0050,0.0118,0.0028,0.0028,0.0000,0.0000
529,0.9766,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
530,0.0605,0.5533,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
531,0.0009,0.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
532,0.8235,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0004,0.0000,0.0000
533,0.0139,0.0414,0.0000,0.1833,0.0000,0.0015,0.0002,0.0000,0.0000,0.0000
534,0.7270,0.0052,0.0000,0.0002,0.0001,0.0003,0.0000,0.0001,0.0000,0.0000
535,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
